--------- beginning of system
09-20 23:11:43.864 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.865 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.865 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.866 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.866 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.867 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.867 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.868 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.868 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.869 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.869 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.870 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.870 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.871 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.871 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.872 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.872 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.873 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.873 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.874 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.874 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.875 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.875 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.876 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.876 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.877 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.877 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.878 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.878 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.879 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.879 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.880 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.880 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.881 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.881 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.882 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.882 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.883 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.883 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.884 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.884 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.885 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.886 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.886 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.887 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.887 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.888 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.888 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.889 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.889 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.890 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.890 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.891 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.891 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.892 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.892 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.893 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.894 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.894 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.895 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.895 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.896 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.897 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.897 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.898 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.898 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.899 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.899 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.900 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.900 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.901 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.901 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.902 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.902 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.903 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.903 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.904 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.905 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.905 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.906 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.906 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.907 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.907 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.907 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.908 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.909 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.909 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.910 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.910 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.911 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.911 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.912 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.912 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.913 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.913 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.914 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.914 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.915 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.915 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.916 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.916 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.917 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.917 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.918 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.918 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.919 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.919 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.920 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.920 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.921 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.921 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.922 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.922 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.923 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.923 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.924 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.924 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.925 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.925 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.926 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.926 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.927 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.927 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.928 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.928 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.929 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.929 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.930 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.930 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.931 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.931 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.932 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.932   710   795 E UxUtility: notifyAppState error = NULL
09-20 23:11:43.932 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.933 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.933 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.934 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.935 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.935 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.936 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.936 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.937 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.937 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.938 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.938 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.939 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.939 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.940 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.940 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.941 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.941 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.942 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.943 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.943 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.944 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.944 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.945 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.945 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.946 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.946 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.947 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.947 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.948 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.948 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.949 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.949 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.950 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.950 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.951 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.951 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.952 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.952 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.953 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.953 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.954 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.954 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.955 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.955 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.956 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.956 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.957 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.957 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.958 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.958 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.959 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.959 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.960 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.960 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.961 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.961 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.962 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.962 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.963 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.963 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.964 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.965 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.965 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.966 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.966 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.967 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.967 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.968 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.968 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.969 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.969 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.970 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.970 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.971 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.971 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.972 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.972 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.973 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.974 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.974 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.975 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.975 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.976 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.976 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.977 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.977 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.978 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.978 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.979 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.979 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.980 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.981 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.981 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.982 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.982 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.983 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.983 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.984 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.985 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.985 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.986 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.986 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.987 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.987 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.988 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.988 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.989 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.989 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.990 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.990 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.991 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.991 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.992 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.993 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.993 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.994 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.994 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.995 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.995 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.996 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.996 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.997 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.997 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.998 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.998 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.999 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:43.999 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.000 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.001 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.001 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.002 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.002 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.003 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.003 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.004 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.004 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.005 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.005 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.006 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.006 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.007 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.007 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.008 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.009 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.009 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.010 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.010 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.011 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.011 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.012 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.012 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.013 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.013 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.014 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.014 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.015 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.015 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.016 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.016 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.017 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.017 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.018 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.018 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.019 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.019 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.020 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.021 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.022 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.022 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.023 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.024 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.024 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.025 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.025 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.026 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.027 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.027 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.028 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.029 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.029 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.030 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.031 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.032 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.033 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.034 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.034 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.035 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.035 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.036 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.036 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.037 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.037 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.038 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.038 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.039 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.039 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.040 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.040 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
09-20 23:11:44.041 17352 17486 W OmnilyPOS: TIMEOUT: No card detected.
